GERALD,HOWARD,2895 29th Avenue NE,Bemidji,MN,56601,BETTY,WEST,2499 41th Avenue SW,Bemidji,MN,56601,159.397,1,1
SHIRLEY,JORDAN,1348 22th Avenue SW,Bemidji,MN,56601,LAWRENCE,KELLY,2824 48th Avenue SW,Bemidji,MN,56601,141.59,1,1
ANN,GARDNER,1192 14th Avenue NE,Bemidji,MN,56601,RICHARD,HUDSON,3116 44th Avenue NE,Bemidji,MN,56601,188.855,3,1
ARTHUR,WARD,2503 Main St S,Bemidji,MN,56601,JUDITH,WOODS,2811 46th Street NE,Bemidji,MN,56601,69.1599,1,1
VIRGINIA,BERRY,2171 8th Avenue SW,Bemidji,MN,56601,CAROL,BELL,2913 45th Avenue SE,Bemidji,MN,56601,85.9854,1,1
ANN,SMITH,3227 22th Street NE,Bemidji,MN,56601,JEAN,ANDERSON,2621 48th Avenue NE,Bemidji,MN,56601,188.23,1,1
TERRY,TURNER,3027 13th Street SE,Bemidji,MN,56601,ALICE,GREEN,2514 45th Street SE,Bemidji,MN,56601,187.708,1,1
JENNIFER,HAMILTON,1870 36th Street SW,Bemidji,MN,56601,ROBERT,SIMS,2440 44th Avenue NE,Bemidji,MN,56601,190.372,1,1
KEVIN,ADAMS,1438 32th Street NW,Bemidji,MN,56601,RYAN,REED,2787 44th Street SW,Bemidji,MN,56601,165.168,1,1
BRIAN,KENNEDY,3320 16th Street NW,Bemidji,MN,56601,EDWARD,FISHER,2533 46th Street NW,Bemidji,MN,56601,185.952,1,1
SANDRA,WILSON,1720 18th Avenue NW,Bemidji,MN,56601,PHILIP,EDWARDS,2841 44th Avenue NE,Bemidji,MN,56601,111.374,1,1
KATHY,RAY,1654 29th Avenue SE,Bemidji,MN,56601,JEAN,LEE,3070 44th Avenue NW,Bemidji,MN,56601,132.568,1,1
MICHAEL,ELLIS,3440 29th Street SE,Bemidji,MN,56601,LORI,JENKINS,3385 7th Street SW,Bemidji,MN,56601,155.137,1,1
HOWARD,BELL,3666 10th Street NE,Bemidji,MN,56601,ANTHONY,COX,3735 8th Street NE,Bemidji,MN,56601,56.0633,1,1
VICTOR,HERNANDEZ,3884 23th Avenue SE,Bemidji,MN,56601,JANET,CRAWFORD,3638 7th Avenue SE,Bemidji,MN,56601,215.011,3,1
STEPHEN,NICHOLS,3339 30th Street SW,Bemidji,MN,56601,DIANA,OLSON,3371 9th Street NW,Bemidji,MN,56601,118.439,1,1
ALICE,WASHINGTON,3792 1st Avenue NE,Bemidji,MN,56601,MARIA,RICHARDSON,3227 6th Street SW,Bemidji,MN,56601,208.693,1,1
ASHLEY,PORTER,758 36th Street NE,Bemidji,MN,56601,GERALD,NICHOLS,3924 10th Street NE,Bemidji,MN,56601,165.756,1,1
LOUISE,CARTER,3394 20th Street NE,Bemidji,MN,56601,STEPHEN,CARPENTER,3473 9th Avenue NE,Bemidji,MN,56601,137.93,2,1
DAVID,HOWARD,3163 30th Street SE,Bemidji,MN,56601,CRAIG,GRAHAM,3954 7th Street NW,Bemidji,MN,56601,162.498,2,1
DIANA,BERRY,1233 8th Avenue SE,Bemidji,MN,56601,KAREN,ADAMS,3563 8th Street SW,Bemidji,MN,56601,124.84,1,1
ROBERT,MOORE,827 17th Street NE,Bemidji,MN,56601,EUGENE,STEPHENS,3623 8th Avenue NW,Bemidji,MN,56601,171.404,1,1
TAMMY,WASHINGTON,557 8th Avenue NW,Bemidji,MN,56601,LILLIAN,YOUNG,3663 11th Avenue NW,Bemidji,MN,56601,188.775,1,1
PHILLIP,SIMMONS,2824 14th Street NE,Bemidji,MN,56601,DOUGLAS,STEVENS,3702 10th Street NW,Bemidji,MN,56601,190.141,1,1
ANTONIO,SIMS,99 13th Avenue SE,Bemidji,MN,56601,TERESA,DAVIS,3594 10th Street SW,Bemidji,MN,56601,135.836,1,1
