LARRY,MORGAN,889 1st Street SE,Bemidji,MN,56601,CHRIS,HICKS,1559 30th Street SE,Bemidji,MN,56601,108.394,1,1
PETER,BAILEY,1686 Central Ave E,Bemidji,MN,56601,CLARENCE,LAWSON,1081 29th Street NW,Bemidji,MN,56601,220.964,1,1
MARTIN,BAILEY,519 13th Avenue NE,Bemidji,MN,56601,SARAH,JOHNSON,1370 27th Avenue SE,Bemidji,MN,56601,191.053,3,1
ASHLEY,HILL,1837 10th Street SW,Bemidji,MN,56601,BRENDA,HOWARD,1557 27th Street SW,Bemidji,MN,56601,94.6702,2,1
LOUISE,STEPHENS,598 18th Avenue NE,Bemidji,MN,56601,CYNTHIA,CHAVEZ,1465 27th Street SW,Bemidji,MN,56601,83.0815,2,1
JEFFREY,CRUZ,1125 17th Avenue SW,Bemidji,MN,56601,RONALD,MURPHY,1714 30th Avenue SE,Bemidji,MN,56601,210.966,3,1
JOYCE,BAKER,1875 20th Avenue SE,Bemidji,MN,56601,PATRICIA,RICHARDSON,1547 27th Avenue NW,Bemidji,MN,56601,216.944,2,1
JEREMY,MATTHEWS,687 6th Avenue NE,Bemidji,MN,56601,EUGENE,ORTIZ,2057 24th Street NE,Bemidji,MN,56601,177.747,1,1
PAUL,CUNNINGHAM,1780 4th Street NW,Bemidji,MN,56601,MELISSA,PATTERSON,1387 27th Avenue SE,Bemidji,MN,56601,107.014,1,1
TERRY,SIMS,629 17th Avenue SW,Bemidji,MN,56601,CHRIS,COLLINS,1619 29th Avenue SE,Bemidji,MN,56601,186.418,3,1
BRIAN,ROSS,1027 5th Street NW,Bemidji,MN,56601,PATRICIA,MORRIS,1737 31th Street SW,Bemidji,MN,56601,229.572,1,1
KEITH,BRYANT,1404 Central Ave W,Bemidji,MN,56601,HOWARD,ROSS,1818 31th Avenue NW,Bemidji,MN,56601,200.466,3,1
RACHEL,CARROLL,1699 4th Avenue SE,Bemidji,MN,56601,PATRICIA,GOMEZ,1477 25th Avenue SW,Bemidji,MN,56601,225.59,2,1
SHAWN,PERKINS,1310 13th Street SE,Bemidji,MN,56601,PETER,PHILLIPS,2053 19th Street NW,Bemidji,MN,56601,168.949,3,1
JENNIFER,CAMPBELL,1549 5th Avenue NE,Bemidji,MN,56601,LOIS,SMITH,1959 17th Street NW,Bemidji,MN,56601,67.076,1,1
RANDY,MYERS,767 15th Avenue NW,Bemidji,MN,56601,LINDA,BROWN,2192 21th Street SW,Bemidji,MN,56601,104.603,1,1
ASHLEY,BRYANT,1172 16th Avenue SW,Bemidji,MN,56601,KEITH,SNYDER,2100 22th Avenue NW,Bemidji,MN,56601,246.841,2,1
DENNIS,STEPHENS,1051 18th Avenue SE,Bemidji,MN,56601,JERRY,GOMEZ,2026 18th Avenue SE,Bemidji,MN,56601,127.683,3,1
ANNIE,PEREZ,210 3rd Avenue NE,Bemidji,MN,56601,DEBORAH,WOOD,2087 18th Avenue NE,Bemidji,MN,56601,102.928,1,1
EDWARD,TORRES,135 16th Avenue SW,Bemidji,MN,56601,CHRISTOPHER,MORALES,2052 19th Avenue SW,Bemidji,MN,56601,186.131,1,1
CYNTHIA,ROSS,1927 10th Street NW,Bemidji,MN,56601,CHRIS,BOYD,1687 20th Avenue NW,Bemidji,MN,56601,183.696,2,1
MICHAEL,PHILLIPS,612 4th Avenue NW,Bemidji,MN,56601,HAROLD,LONG,2022 20th Avenue SW,Bemidji,MN,56601,196.879,3,1
BRENDA,BAKER,1219 19th Avenue NW,Bemidji,MN,56601,JOAN,BAILEY,1669 22th Street NW,Bemidji,MN,56601,144.687,1,1
STEPHANIE,COLEMAN,1297 2nd Avenue NE,Bemidji,MN,56601,EDWARD,ELLIS,2267 26th Avenue SE,Bemidji,MN,56601,122.063,1,1
JUSTIN,ROGERS,13 12th Street SE,Bemidji,MN,56601,DENISE,WATKINS,2104 22th Street SE,Bemidji,MN,56601,186.34,2,1
JESSICA,PETERSON,1908 3rd Street SE,Bemidji,MN,56601,PHYLLIS,HENRY,1762 23th Street SE,Bemidji,MN,56601,189.638,1,1
NICOLE,HOWARD,228 10th Street SE,Bemidji,MN,56601,MARK,SIMS,2208 19th Avenue SE,Bemidji,MN,56601,158.575,3,1
NICHOLAS,NELSON,114 12th Street SW,Bemidji,MN,56601,KATHY,BROOKS,2194 23th Street SE,Bemidji,MN,56601,248.725,3,1
JOYCE,COLEMAN,237 3rd Street NW,Bemidji,MN,56601,HELEN,GARCIA,2303 24th Avenue SW,Bemidji,MN,56601,123.588,2,1
GERALD,JACKSON,15 19th Avenue SW,Bemidji,MN,56601,WANDA,HARRIS,2051 20th Street NE,Bemidji,MN,56601,159.825,3,1
PAUL,BUTLER,1931 11th Avenue SE,Bemidji,MN,56601,BRANDON,BLACK,1834 25th Street NE,Bemidji,MN,56601,157.243,2,1
STEPHEN,CAMPBELL,1864 11th Avenue NE,Bemidji,MN,56601,DEBRA,PATTERSON,1870 20th Street NW,Bemidji,MN,56601,156.594,1,1
TERRY,PETERSON,1770 1st Street NW,Bemidji,MN,56601,KATHERINE,BUTLER,1721 20th Avenue SE,Bemidji,MN,56601,195.625,3,1
SHARON,PERKINS,1829 6th Avenue NE,Bemidji,MN,56601,ROGER,FERGUSON,1927 18th Avenue NW,Bemidji,MN,56601,159.312,2,1
HELEN,GRAY,1609 8th Street SE,Bemidji,MN,56601,SHAWN,GOMEZ,1928 23th Street NE,Bemidji,MN,56601,38.5195,1,1
LILLIAN,PHILLIPS,1504 8th Street NW,Bemidji,MN,56601,NORMA,GRAY,1887 25th Street SW,Bemidji,MN,56601,186.916,2,1
NICHOLAS,BAILEY,1207 10th Street NW,Bemidji,MN,56601,LARRY,CRAWFORD,1417 13th Avenue SE,Bemidji,MN,56601,100.104,2,1
FRANK,COOK,374 13th Street SW,Bemidji,MN,56601,SHIRLEY,ROBERTSON,1556 14th Avenue NW,Bemidji,MN,56601,256.821,2,1
SANDRA,STEVENS,1075 Main St S,Bemidji,MN,56601,BEVERLY,ARNOLD,1078 9th Street SE,Bemidji,MN,56601,140.558,1,1
KATHRYN,HUNTER,1190 1st Avenue NW,Bemidji,MN,56601,ALBERT,WOOD,1714 14th Street NW,Bemidji,MN,56601,78.1934,2,1
DORIS,DAVIS,1754 Central Ave E,Bemidji,MN,56601,NICHOLAS,PEREZ,1698 10th Avenue NE,Bemidji,MN,56601,187.298,3,1
CLARENCE,BELL,429 7th Avenue SE,Bemidji,MN,56601,NICHOLAS,TUCKER,1518 12th Avenue NE,Bemidji,MN,56601,111.132,1,1
RUTH,ELLIS,1288 18th Avenue NW,Bemidji,MN,56601,WALTER,CHAVEZ,1414 14th Street NE,Bemidji,MN,56601,146.751,2,1
ELIZABETH,STEVENS,1834 8th Street NE,Bemidji,MN,56601,ROSE,BURNS,1284 15th Street SE,Bemidji,MN,56601,222.409,3,1
LILLIAN,LEE,276 10th Avenue SE,Bemidji,MN,56601,VICTOR,AUSTIN,1451 12th Street SW,Bemidji,MN,56601,118.772,2,1
DIANA,HART,530 7th Avenue SE,Bemidji,MN,56601,RALPH,LAWRENCE,1315 14th Avenue SE,Bemidji,MN,56601,168.067,1,1
WALTER,WARD,1677 20th Street SW,Bemidji,MN,56601,CRAIG,WHITE,1308 13th Street SW,Bemidji,MN,56601,192.947,1,1
CARLOS,THOMPSON,1300 18th Street NE,Bemidji,MN,56601,DEBORAH,RICE,1333 10th Street SE,Bemidji,MN,56601,118.067,1,1
SHIRLEY,ROSS,1681 7th Street SW,Bemidji,MN,56601,MARY,YOUNG,1683 12th Street NE,Bemidji,MN,56601,165.586,2,1
BRIAN,HARRIS,536 1st Avenue NW,Bemidji,MN,56601,DIANE,WEBB,1144 13th Street SE,Bemidji,MN,56601,120.298,3,1
KATHERINE,RILEY,406 12th Avenue SW,Bemidji,MN,56601,NICOLE,CRAWFORD,2464 25th Avenue NE,Bemidji,MN,56601,83.5103,2,1
DAVID,GREENE,1800 13th Street SE,Bemidji,MN,56601,LORI,MYERS,2364 26th Avenue SW,Bemidji,MN,56601,214.296,2,1
MARGARET,HAWKINS,24 1st Street NE,Bemidji,MN,56601,JERRY,FORD,2157 23th Avenue SW,Bemidji,MN,56601,209.442,1,1
FRANK,GIBSON,81 12th Street NE,Bemidji,MN,56601,GLORIA,SANCHEZ,2433 26th Avenue NW,Bemidji,MN,56601,313.701,1,1
BRUCE,RODRIGUEZ,262 6th Avenue NW,Bemidji,MN,56601,JENNIFER,KING,1982 23th Avenue SE,Bemidji,MN,56601,164.49,1,1
KIMBERLY,LANE,1994 6th Avenue NW,Bemidji,MN,56601,BOBBY,JOHNSON,2459 24th Street SE,Bemidji,MN,56601,160.599,2,1
KATHRYN,SIMMONS,1833 5th Avenue NW,Bemidji,MN,56601,JIMMY,OLSON,2078 27th Street NW,Bemidji,MN,56601,182.54,1,1
BEVERLY,SCOTT,1335 11th Street SW,Bemidji,MN,56601,MARK,COOPER,2343 27th Avenue NW,Bemidji,MN,56601,93.5517,1,1
WILLIE,THOMPSON,368 10th Avenue NE,Bemidji,MN,56601,JOSE,JAMES,2604 27th Avenue NE,Bemidji,MN,56601,144.198,1,1
HEATHER,BROOKS,1940 19th Street NE,Bemidji,MN,56601,ANN,SMITH,2483 28th Avenue NW,Bemidji,MN,56601,140.225,3,1
ROBIN,GARDNER,1002 8th Avenue SW,Bemidji,MN,56601,GARY,BARNES,1830 28th Street SW,Bemidji,MN,56601,178.413,3,1
MELISSA,LEWIS,1704 4th Avenue SW,Bemidji,MN,56601,JAMES,PETERSON,2138 23th Street NE,Bemidji,MN,56601,114.846,2,1
TERESA,CAMPBELL,1872 4th Street NE,Bemidji,MN,56601,ASHLEY,RAMIREZ,2278 16th Avenue NW,Bemidji,MN,56601,130.267,3,1
BILLY,WARD,1937 Main St N,Bemidji,MN,56601,AMY,KELLEY,1981 14th Street SW,Bemidji,MN,56601,263.42,1,1
BRUCE,MORGAN,66 10th Street SW,Bemidji,MN,56601,SARA,MORRIS,2426 21th Avenue SW,Bemidji,MN,56601,173.135,2,1
RACHEL,KENNEDY,1387 9th Street SW,Bemidji,MN,56601,JAMES,YOUNG,2322 15th Avenue SE,Bemidji,MN,56601,184.956,2,1
