JOE,NELSON,2671 28th Street SW,Bemidji,MN,56601,EUGENE,FISHER,2424 36th Street SW,Bemidji,MN,56601,157.424,3,1
IRENE,BARNES,2161 18th Avenue SW,Bemidji,MN,56601,MARY,DUNCAN,1939 30th Avenue SW,Bemidji,MN,56601,137.194,3,1
JANE,CHAVEZ,1444 8th Street NE,Bemidji,MN,56601,CRAIG,WAGNER,2631 22th Street NE,Bemidji,MN,56601,165.529,2,1
VICTOR,PARKER,1579 33th Street SE,Bemidji,MN,56601,EARL,LOPEZ,2622 30th Avenue NE,Bemidji,MN,56601,259.824,2,1
LOIS,COOK,3190 6th Street SW,Bemidji,MN,56601,PHILIP,COOK,2382 25th Avenue NW,Bemidji,MN,56601,166.036,3,1
NORMA,CAMPBELL,759 17th Street NW,Bemidji,MN,56601,JULIE,BENNETT,2007 31th Avenue NW,Bemidji,MN,56601,175.142,1,1
JANICE,FREEMAN,3571 7th Street SE,Bemidji,MN,56601,DORIS,ELLIOTT,1942 25th Avenue SW,Bemidji,MN,56601,123.789,1,1
CARL,COX,3571 32th Avenue NW,Bemidji,MN,56601,ANGELA,FISHER,2753 41th Avenue SE,Bemidji,MN,56601,181.136,3,1
SCOTT,STEWART,1941 3rd Avenue NW,Bemidji,MN,56601,ANN,RAY,2342 32th Street NE,Bemidji,MN,56601,84.7332,2,1
PHILLIP,LAWRENCE,3896 8th Avenue NE,Bemidji,MN,56601,BRIAN,ROBERTS,2541 33th Street NW,Bemidji,MN,56601,109.218,2,1
PAUL,HART,3712 25th Street SE,Bemidji,MN,56601,STEVEN,RUIZ,1958 24th Avenue SE,Bemidji,MN,56601,152.755,2,1
KATHLEEN,BRYANT,1294 5th Street NW,Bemidji,MN,56601,STEPHANIE,REED,2101 31th Street NE,Bemidji,MN,56601,219.162,1,1
ALICE,DAVIS,2637 1st Street NW,Bemidji,MN,56601,RACHEL,MITCHELL,2510 38th Avenue NW,Bemidji,MN,56601,136.258,3,1
GERALD,ROGERS,1795 9th Avenue NW,Bemidji,MN,56601,KENNETH,BRYANT,2049 29th Avenue SE,Bemidji,MN,56601,127.329,3,1
MARK,MATTHEWS,496 12th Street SE,Bemidji,MN,56601,NICOLE,LEWIS,1630 33th Avenue SE,Bemidji,MN,56601,192.171,1,1
MARK,MARTINEZ,2038 20th Avenue NW,Bemidji,MN,56601,ROY,LEWIS,1632 35th Avenue SE,Bemidji,MN,56601,179.115,1,1
BETTY,WALLACE,1822 28th Street NE,Bemidji,MN,56601,ANNIE,BROOKS,2014 32th Street NE,Bemidji,MN,56601,165.545,2,1
RAYMOND,SMITH,2995 21th Avenue SE,Bemidji,MN,56601,LAWRENCE,COLLINS,1559 43th Street SW,Bemidji,MN,56601,238.841,3,1
FRED,RAY,3062 15th Street NE,Bemidji,MN,56601,HEATHER,STEVENS,1654 41th Avenue SE,Bemidji,MN,56601,189.374,2,1
BILLY,COLEMAN,3425 32th Avenue SE,Bemidji,MN,56601,TODD,CRUZ,1272 30th Avenue SW,Bemidji,MN,56601,150.165,2,1
SCOTT,MILLS,2302 20th Street SW,Bemidji,MN,56601,WILLIE,JORDAN,1654 38th Street SW,Bemidji,MN,56601,176.264,2,1
MARIE,HAYES,417 24th Street NW,Bemidji,MN,56601,JASON,CARROLL,1601 40th Avenue NE,Bemidji,MN,56601,137.784,1,1
JOHN,REED,992 2nd Avenue NW,Bemidji,MN,56601,MELISSA,MOORE,2171 34th Street NW,Bemidji,MN,56601,115.82,3,1
JUDY,FORD,1589 38th Avenue SW,Bemidji,MN,56601,PETER,CARTER,2157 35th Street SE,Bemidji,MN,56601,138.466,2,1
DEBORAH,BRYANT,1820 21th Street SW,Bemidji,MN,56601,RUBY,KELLEY,2111 34th Street NE,Bemidji,MN,56601,142.452,3,1
LINDA,MORALES,544 32th Street NW,Bemidji,MN,56601,DAVID,PERKINS,2188 38th Avenue NW,Bemidji,MN,56601,152.281,2,1
CAROL,ROBINSON,2230 28th Avenue SE,Bemidji,MN,56601,JENNIFER,ROSE,2242 36th Avenue NE,Bemidji,MN,56601,111.063,2,1
HOWARD,SANCHEZ,404 1st Avenue NE,Bemidji,MN,56601,ANTHONY,THOMAS,1834 28th Street SW,Bemidji,MN,56601,177.561,2,1
ANNA,MURRAY,2530 39th Street NE,Bemidji,MN,56601,PAULA,ROBINSON,2677 32th Street NE,Bemidji,MN,56601,165.587,3,1
DEBORAH,WHITE,2060 24th Avenue NE,Bemidji,MN,56601,ANTONIO,MILLER,2517 33th Street SE,Bemidji,MN,56601,207.64,2,1
ALAN,DIAZ,1298 15th Avenue NE,Bemidji,MN,56601,JUSTIN,RUIZ,1377 32th Avenue SW,Bemidji,MN,56601,174.381,2,1
STEPHANIE,HUNT,2751 6th Street NW,Bemidji,MN,56601,CAROLYN,JOHNSON,1853 33th Street SW,Bemidji,MN,56601,108.232,2,1
PATRICIA,BUTLER,3029 12th Street NE,Bemidji,MN,56601,JOSE,PARKER,1659 39th Street NW,Bemidji,MN,56601,95.02,2,1
MARILYN,FORD,1836 7th Avenue NW,Bemidji,MN,56601,KENNETH,HUGHES,2624 35th Street NE,Bemidji,MN,56601,153.548,3,1
JEREMY,WRIGHT,889 13th Street NE,Bemidji,MN,56601,CHRISTOPHER,YOUNG,2199 30th Avenue SE,Bemidji,MN,56601,104.821,1,1
MARY,ROBERTSON,2760 20th Avenue NE,Bemidji,MN,56601,GARY,DUNN,2044 33th Avenue SW,Bemidji,MN,56601,98.4575,1,1
CARLOS,STEPHENS,3415 3rd Street NE,Bemidji,MN,56601,DIANE,PETERSON,1716 34th Avenue SW,Bemidji,MN,56601,107.205,1,1
ROY,HUDSON,659 9th Avenue NW,Bemidji,MN,56601,LOUIS,MURRAY,1957 30th Street NE,Bemidji,MN,56601,94.0788,2,1
ALICE,MILLS,2530 8th Street NE,Bemidji,MN,56601,ROY,TORRES,2520 27th Avenue SE,Bemidji,MN,56601,104.42,3,1
JUDY,JACKSON,3604 12th Street NW,Bemidji,MN,56601,DEBORAH,COLE,2604 29th Street SW,Bemidji,MN,56601,107.465,2,1
MARY,GRAY,744 35th Avenue SW,Bemidji,MN,56601,JOSE,BELL,2563 30th Street SW,Bemidji,MN,56601,156.179,1,1
JOE,CLARK,1348 33th Avenue SE,Bemidji,MN,56601,SAMUEL,NELSON,1784 40th Avenue SW,Bemidji,MN,56601,113.387,1,1
JACK,KELLY,1551 3rd Street SW,Bemidji,MN,56601,GARY,OWENS,856 41th Avenue NE,Bemidji,MN,56601,192.894,1,1
LILLIAN,REYNOLDS,1900 4th Street SW,Bemidji,MN,56601,FRED,GRIFFIN,863 44th Avenue SW,Bemidji,MN,56601,163.45,2,1
RUTH,DUNN,1161 22th Street NW,Bemidji,MN,56601,PATRICK,ROSS,1906 49th Street SE,Bemidji,MN,56601,116.704,2,1
EARL,HUGHES,3284 36th Avenue NE,Bemidji,MN,56601,HOWARD,BURNS,1062 45th Street SW,Bemidji,MN,56601,160.367,3,1
HARRY,WOODS,2120 36th Street SE,Bemidji,MN,56601,GREGORY,DUNN,2337 45th Street NE,Bemidji,MN,56601,210.626,3,1
MARTHA,JONES,1228 25th Street SW,Bemidji,MN,56601,NICHOLAS,WHITE,699 41th Street SW,Bemidji,MN,56601,209.329,1,1
CARL,NICHOLS,3990 16th Avenue NE,Bemidji,MN,56601,KAREN,WOODS,1222 49th Street NE,Bemidji,MN,56601,128.679,3,1
ALICE,WOOD,131 9th Avenue SW,Bemidji,MN,56601,STEVEN,WEST,1268 43th Street SW,Bemidji,MN,56601,140.355,1,1
NICHOLAS,THOMPSON,3676 18th Street SW,Bemidji,MN,56601,FRANCES,HAWKINS,1645 38th Avenue NW,Bemidji,MN,56601,6.64992,1,1
ERIC,MORGAN,2792 21th Avenue NE,Bemidji,MN,56601,IRENE,JONES,1562 43th Street NE,Bemidji,MN,56601,112.947,3,1
GREGORY,HOWARD,1582 8th Street SE,Bemidji,MN,56601,JASON,CRAWFORD,1471 43th Avenue SE,Bemidji,MN,56601,140.542,2,1
JOSHUA,JENKINS,3699 22th Street SW,Bemidji,MN,56601,DOROTHY,CARPENTER,989 44th Street SW,Bemidji,MN,56601,244.959,1,1
RUSSELL,SIMS,3755 5th Avenue NW,Bemidji,MN,56601,GREGORY,ELLIOTT,4214 47th Avenue NW,Bemidji,MN,56601,152.73,3,1
LISA,FISHER,3053 21th Street SW,Bemidji,MN,56601,CHRISTOPHER,WEST,3777 53th Avenue NE,Bemidji,MN,56601,166.637,1,1
STEPHANIE,HERNANDEZ,2366 14th Street SW,Bemidji,MN,56601,KENNETH,MARSHALL,2956 51th Avenue SW,Bemidji,MN,56601,48.1586,2,1
TINA,PORTER,2334 17th Avenue SE,Bemidji,MN,56601,CHRISTOPHER,BERRY,3037 47th Avenue NW,Bemidji,MN,56601,216.655,1,1
DOUGLAS,BAILEY,1537 21th Street NW,Bemidji,MN,56601,JEREMY,STONE,3502 44th Avenue NW,Bemidji,MN,56601,93.1358,1,1
EDWARD,ANDREWS,2125 16th Avenue SE,Bemidji,MN,56601,THERESA,LEE,3149 51th Avenue SE,Bemidji,MN,56601,191.625,3,1
PETER,PATTERSON,3935 16th Avenue SE,Bemidji,MN,56601,WILLIAM,MYERS,3478 61th Street SE,Bemidji,MN,56601,221.002,2,1
ANN,ANDREWS,3086 36th Avenue SW,Bemidji,MN,56601,RAYMOND,WATKINS,3135 51th Street SE,Bemidji,MN,56601,230.861,1,1
ROY,BELL,3127 11th Avenue SW,Bemidji,MN,56601,LORI,BROWN,3593 50th Street SE,Bemidji,MN,56601,126.317,2,1
ADAM,MCDONALD,1075 26th Street NE,Bemidji,MN,56601,BOBBY,PERKINS,3858 51th Avenue SE,Bemidji,MN,56601,90.7161,1,1
DANIEL,EDWARDS,3530 12th Street NW,Bemidji,MN,56601,BETTY,HUDSON,2903 43th Street SE,Bemidji,MN,56601,196.377,1,1
KAREN,RICE,1620 3rd Street SW,Bemidji,MN,56601,SUSAN,BAKER,2919 21th Street SW,Bemidji,MN,56601,141.663,1,1
STEPHEN,HART,2055 25th Avenue SE,Bemidji,MN,56601,DONNA,PERKINS,3848 28th Street NE,Bemidji,MN,56601,213.501,3,1
WILLIAM,MILLER,2370 15th Avenue SW,Bemidji,MN,56601,JONATHAN,COLE,4705 16th Avenue SW,Bemidji,MN,56601,169.025,1,1
JOSE,WEBB,3844 40th Avenue SE,Bemidji,MN,56601,STEVE,HALL,3692 24th Avenue SW,Bemidji,MN,56601,176.65,3,1
RUSSELL,GREENE,2696 15th Street NE,Bemidji,MN,56601,CHERYL,DUNN,5202 20th Street SE,Bemidji,MN,56601,120.302,1,1
JULIE,CARPENTER,589 6th Avenue NE,Bemidji,MN,56601,ANDREA,HENDERSON,4192 23th Street NE,Bemidji,MN,56601,205.638,1,1
CHRISTOPHER,PETERSON,1869 20th Avenue NW,Bemidji,MN,56601,RUSSELL,THOMPSON,3774 18th Avenue NW,Bemidji,MN,56601,221.262,1,1
CLARENCE,LAWRENCE,2950 13th Street NE,Bemidji,MN,56601,BETTY,WILLIAMS,4365 22th Street NW,Bemidji,MN,56601,147.331,2,1
TINA,HAWKINS,146 20th Street NE,Bemidji,MN,56601,DIANA,KNIGHT,4075 22th Street SW,Bemidji,MN,56601,82.7458,1,1
STEVEN,PORTER,128 11th Avenue NW,Bemidji,MN,56601,ANTONIO,ROSS,4120 22th Street SE,Bemidji,MN,56601,75.8198,2,1
FRANCES,WASHINGTON,1521 24th Avenue NW,Bemidji,MN,56601,JIMMY,PAYNE,4429 27th Street NW,Bemidji,MN,56601,221.866,2,1
DIANE,FORD,1851 31th Street SW,Bemidji,MN,56601,MARY,SPENCER,4232 26th Avenue NE,Bemidji,MN,56601,244.542,2,1
RONALD,PATTERSON,836 21th Avenue SE,Bemidji,MN,56601,JESSICA,SIMMONS,3765 28th Street SW,Bemidji,MN,56601,182.57,3,1
TODD,COX,1489 6th Street SW,Bemidji,MN,56601,VIRGINIA,SIMPSON,2787 38th Street NW,Bemidji,MN,56601,163.769,1,1
SHIRLEY,JENKINS,1887 31th Street NW,Bemidji,MN,56601,MICHAEL,HAWKINS,3842 41th Street NE,Bemidji,MN,56601,144.237,1,1
MARK,PAYNE,216 1st Avenue SE,Bemidji,MN,56601,JOHNNY,CUNNINGHAM,3854 37th Street NE,Bemidji,MN,56601,97.1518,1,1
ANTONIO,TUCKER,3342 2nd Avenue SE,Bemidji,MN,56601,ARTHUR,DUNCAN,4790 43th Street NW,Bemidji,MN,56601,298.08,1,1
IRENE,CARPENTER,2058 18th Avenue NW,Bemidji,MN,56601,CHRIS,WHITE,4002 39th Avenue NE,Bemidji,MN,56601,201.58,1,1
MARY,PORTER,2423 22th Avenue SW,Bemidji,MN,56601,CRAIG,ELLIS,2931 42th Street SE,Bemidji,MN,56601,124.127,2,1
LORI,MARTIN,3458 23th Street NE,Bemidji,MN,56601,BOBBY,DIXON,3669 37th Street NW,Bemidji,MN,56601,166.937,1,1
ANNIE,KELLEY,3521 10th Avenue SW,Bemidji,MN,56601,STEPHEN,SANCHEZ,3338 40th Street SW,Bemidji,MN,56601,291.008,1,1
JANE,COLEMAN,1030 39th Avenue SE,Bemidji,MN,56601,MARIA,JOHNSON,3839 45th Avenue NW,Bemidji,MN,56601,173.25,1,1
DENISE,RICE,739 2nd Street SE,Bemidji,MN,56601,BRIAN,EDWARDS,4104 41th Street NE,Bemidji,MN,56601,221.762,1,1
LISA,GIBSON,3497 10th Street SW,Bemidji,MN,56601,JULIA,MORGAN,3423 38th Avenue SW,Bemidji,MN,56601,163.126,1,1
PAULA,ELLIOTT,1309 2nd Avenue SE,Bemidji,MN,56601,GARY,MATTHEWS,2872 48th Avenue NW,Bemidji,MN,56601,112.479,2,1
DORIS,THOMAS,2243 4th Street NE,Bemidji,MN,56601,HEATHER,CARTER,3690 53th Street SE,Bemidji,MN,56601,112.148,2,1
JERRY,PALMER,3105 19th Street SE,Bemidji,MN,56601,KATHLEEN,DAVIS,3316 44th Avenue NW,Bemidji,MN,56601,227.551,3,1
ARTHUR,MURPHY,3719 39th Street NW,Bemidji,MN,56601,JOE,HENDERSON,3048 49th Street SW,Bemidji,MN,56601,182.356,2,1
JANICE,BRYANT,2364 4th Street NE,Bemidji,MN,56601,MILDRED,ELLIOTT,2795 45th Street NE,Bemidji,MN,56601,237.798,3,1
JEAN,HUNT,742 10th Avenue NW,Bemidji,MN,56601,ANDREA,JAMES,3105 45th Avenue SW,Bemidji,MN,56601,200.549,2,1
JONATHAN,HARPER,3427 11th Street NE,Bemidji,MN,56601,JACK,WILLIAMS,2960 46th Avenue NW,Bemidji,MN,56601,134.699,1,1
KATHLEEN,COOPER,2734 22th Avenue NW,Bemidji,MN,56601,BARBARA,ROSS,2554 47th Avenue SW,Bemidji,MN,56601,212.937,1,1
NANCY,HUNT,1168 17th Street NW,Bemidji,MN,56601,STEPHEN,CARTER,3108 48th Avenue NE,Bemidji,MN,56601,101.378,1,1
JULIE,GORDON,924 19th Avenue NE,Bemidji,MN,56601,JANE,CARROLL,3668 52th Avenue NW,Bemidji,MN,56601,165.771,1,1
ERNEST,JENKINS,2650 32th Street SW,Bemidji,MN,56601,LISA,GONZALEZ,1624 39th Street SW,Bemidji,MN,56601,248.715,2,1
JOSE,PARKER,1427 7th Street NE,Bemidji,MN,56601,BILLY,ELLIOTT,1511 35th Street SW,Bemidji,MN,56601,178.338,2,1
MARY,COOK,3070 23th Avenue NW,Bemidji,MN,56601,CATHERINE,BUTLER,1205 36th Street SE,Bemidji,MN,56601,102.281,1,1
ROSE,REED,3476 20th Avenue NW,Bemidji,MN,56601,RYAN,EDWARDS,1753 40th Street SW,Bemidji,MN,56601,203.171,1,1
ANN,WILLIAMS,2231 21th Avenue NW,Bemidji,MN,56601,CATHERINE,RICHARDSON,1546 35th Avenue NE,Bemidji,MN,56601,154.891,2,1
JULIA,LAWRENCE,2461 25th Street SW,Bemidji,MN,56601,WILLIAM,GONZALEZ,1488 35th Street NE,Bemidji,MN,56601,250.874,2,1
SARAH,MARTIN,1817 1st Street SW,Bemidji,MN,56601,CHRIS,GREENE,1639 36th Street SW,Bemidji,MN,56601,129.947,1,1
BENJAMIN,CARTER,2791 14th Avenue NW,Bemidji,MN,56601,LINDA,DAVIS,1326 31th Street SE,Bemidji,MN,56601,83.0534,1,1
NANCY,PIERCE,3894 4th Avenue SE,Bemidji,MN,56601,HARRY,SPENCER,1203 41th Avenue SE,Bemidji,MN,56601,219.283,2,1
SARA,FERGUSON,2165 7th Street NE,Bemidji,MN,56601,KATHY,HAMILTON,1869 35th Avenue SE,Bemidji,MN,56601,123.601,3,1
TIMOTHY,WEBB,1516 12th Street SW,Bemidji,MN,56601,JOAN,HUNTER,1319 33th Street NE,Bemidji,MN,56601,100.203,2,1
PAMELA,MURPHY,3808 31th Street SW,Bemidji,MN,56601,STEPHEN,BURNS,849 33th Avenue NE,Bemidji,MN,56601,244.36,1,1
