PAMELA,MORRIS,1659 15th Avenue SE,Bemidji,MN,56601,CHRISTOPHER,SANDERS,1616 5th Street SE,Bemidji,MN,56601,61.1794,1,1
ROGER,ANDERSON,1869 20th Avenue SE,Bemidji,MN,56601,KAREN,MILLER,1467 4th Avenue NE,Bemidji,MN,56601,94.2148,1,1
REBECCA,FLORES,1081 3rd Avenue NE,Bemidji,MN,56601,MARTHA,BAILEY,1842 7th Street NE,Bemidji,MN,56601,60.4936,1,1
JOYCE,WRIGHT,1222 7th Street NW,Bemidji,MN,56601,ARTHUR,PHILLIPS,1752 7th Street SW,Bemidji,MN,56601,134.422,1,1
DOUGLAS,TORRES,1625 15th Street SE,Bemidji,MN,56601,CYNTHIA,KING,1465 5th Avenue NE,Bemidji,MN,56601,83.476,1,1
STEVEN,COOK,205 7th Avenue SW,Bemidji,MN,56601,BRIAN,PERRY,1591 6th Street SE,Bemidji,MN,56601,83.6455,1,1
STEPHANIE,COOK,1471 8th Street SE,Bemidji,MN,56601,LINDA,ANDERSON,1526 7th Street NE,Bemidji,MN,56601,84.9206,1,1
RONALD,ROBERTS,615 14th Street SW,Bemidji,MN,56601,THOMAS,PATTERSON,1535 1st Street NE,Bemidji,MN,56601,84.0363,1,1
KEVIN,HENDERSON,463 3rd Avenue SW,Bemidji,MN,56601,VIRGINIA,CAMPBELL,1414 6th Avenue NW,Bemidji,MN,56601,42.7906,2,1
DANIEL,REED,765 15th Street NW,Bemidji,MN,56601,VIRGINIA,ADAMS,1554 8th Street SE,Bemidji,MN,56601,121.065,2,1
JOYCE,YOUNG,1095 3rd Avenue NE,Bemidji,MN,56601,MICHAEL,COOPER,1492 8th Street SW,Bemidji,MN,56601,108.384,3,1
MICHAEL,COLLINS,79 2nd Avenue NW,Bemidji,MN,56601,FRANK,WASHINGTON,1585 6th Street SW,Bemidji,MN,56601,93.3183,1,1
PATRICIA,COLLINS,1563 1st Street SW,Bemidji,MN,56601,CARL,HENDERSON,1749 5th Street NW,Bemidji,MN,56601,73.7145,2,1
ELIZABETH,SIMMONS,1951 11th Avenue SE,Bemidji,MN,56601,AMY,MITCHELL,1389 8th Street NW,Bemidji,MN,56601,100.531,1,1
ROBERT,HOWARD,1927 14th Street NE,Bemidji,MN,56601,DEBORAH,TORRES,1651 5th Street SE,Bemidji,MN,56601,67.9733,1,1
MARY,ADAMS,1572 2nd Street SE,Bemidji,MN,56601,ANDREW,ALEXANDER,2264 5th Avenue NW,Bemidji,MN,56601,43.4013,2,1
GREGORY,PEREZ,1184 15th Street NE,Bemidji,MN,56601,JOYCE,WILSON,2543 10th Street SE,Bemidji,MN,56601,98.5197,1,1
CYNTHIA,TURNER,1350 3rd Street NW,Bemidji,MN,56601,CAROL,TORRES,2326 6th Street SW,Bemidji,MN,56601,88.2474,1,1
HENRY,SMITH,1238 2nd Street NW,Bemidji,MN,56601,SHIRLEY,BAILEY,2372 4th Street NW,Bemidji,MN,56601,97.7218,1,1
AMANDA,COOK,768 1st Street NE,Bemidji,MN,56601,SARAH,JOHNSON,2578 3rd Street SW,Bemidji,MN,56601,73.7192,3,1
DEBORAH,FOSTER,1636 16th Street NE,Bemidji,MN,56601,JESSICA,TORRES,2472 8th Avenue SW,Bemidji,MN,56601,32.5105,1,1
HELEN,WATSON,176 2nd Street SW,Bemidji,MN,56601,DONALD,HERNANDEZ,2555 4th Avenue SW,Bemidji,MN,56601,72.5228,3,1
ELIZABETH,TURNER,751 2nd Avenue NE,Bemidji,MN,56601,JOSEPH,ADAMS,2365 8th Street SW,Bemidji,MN,56601,136.928,2,1
PAUL,TURNER,1942 15th Avenue SW,Bemidji,MN,56601,SARAH,ROBINSON,1994 3rd Street SW,Bemidji,MN,56601,102.461,2,1
CHARLES,BELL,204 13th Street NE,Bemidji,MN,56601,PATRICK,HARRIS,2558 5th Street SE,Bemidji,MN,56601,83.0654,1,1
TIMOTHY,SCOTT,628 5th Street NW,Bemidji,MN,56601,CHRISTOPHER,MURPHY,2092 7th Street SW,Bemidji,MN,56601,91.4094,3,1
RUTH,EVANS,1447 Central Ave W,Bemidji,MN,56601,MARY,GRIFFIN,2163 10th Street SW,Bemidji,MN,56601,66.2028,2,1
GREGORY,BRYANT,1593 15th Avenue SW,Bemidji,MN,56601,CHRISTINE,YOUNG,2289 8th Street NW,Bemidji,MN,56601,71.8322,3,1
RAYMOND,WATSON,57 13th Street SE,Bemidji,MN,56601,PATRICIA,GRAY,2077 8th Street NW,Bemidji,MN,56601,71.8103,2,1
MATTHEW,WARD,211 19th Street SW,Bemidji,MN,56601,RAYMOND,COOK,2510 6th Street NE,Bemidji,MN,56601,69.4805,2,1
SCOTT,LONG,757 1st Street SW,Bemidji,MN,56601,DONALD,BENNETT,2518 10th Avenue NE,Bemidji,MN,56601,88.7243,2,1
