SARAH,BARNES,1798 18th Avenue NW,Bemidji,MN,56601,MATTHEW,RUSSELL,2242 8th Avenue SW,Bemidji,MN,56601,64.8803,1,1
FRANCES,COOK,1047 Central Ave E,Bemidji,MN,56601,CATHERINE,WILLIAMS,2481 7th Avenue NE,Bemidji,MN,56601,62.6505,2,1
LINDA,LEWIS,186 13th Avenue SE,Bemidji,MN,56601,HELEN,WOOD,2437 11th Avenue SW,Bemidji,MN,56601,74.4705,1,1
JOSEPH,PRICE,77 8th Street SE,Bemidji,MN,56601,JESSICA,WRIGHT,382 15th Avenue SE,Bemidji,MN,56601,105.483,1,1
REBECCA,RODRIGUEZ,861 6th Street SE,Bemidji,MN,56601,ELIZABETH,HAYES,2 14th Street SE,Bemidji,MN,56601,62.9205,2,1
MARK,WILLIAMS,490 2nd Avenue NW,Bemidji,MN,56601,DEBORAH,PATTERSON,144 12th Street SE,Bemidji,MN,56601,106.142,2,1
PAUL,JAMES,401 14th Avenue SE,Bemidji,MN,56601,FRANCES,GARCIA,514 14th Street NE,Bemidji,MN,56601,48.1404,1,1
MARK,ROBINSON,1410 5th Avenue SW,Bemidji,MN,56601,LARRY,RIVERA,353 13th Street SE,Bemidji,MN,56601,123.207,1,1
WALTER,WARD,1989 20th Street SW,Bemidji,MN,56601,MARK,MARTINEZ,617 15th Street SW,Bemidji,MN,56601,66.1685,2,1
SUSAN,MILLER,923 17th Street SE,Bemidji,MN,56601,GEORGE,ADAMS,1947 13th Avenue NW,Bemidji,MN,56601,89.5972,1,1
PATRICIA,PHILLIPS,1262 18th Avenue NE,Bemidji,MN,56601,MARIE,LEWIS,1468 16th Street NE,Bemidji,MN,56601,80.5522,2,1
GARY,FLORES,546 15th Avenue SW,Bemidji,MN,56601,MARY,FOSTER,176 5th Avenue NW,Bemidji,MN,56601,83.9547,2,1
JOSHUA,TORRES,917 11th Avenue NE,Bemidji,MN,56601,MELISSA,SMITH,1551 15th Street SW,Bemidji,MN,56601,61.7665,2,1
HAROLD,JAMES,403 14th Avenue SW,Bemidji,MN,56601,DANIEL,WARD,224 7th Street SE,Bemidji,MN,56601,89.1393,1,1
CHRISTINE,MURPHY,853 14th Street NE,Bemidji,MN,56601,FRANCES,DIAZ,884 2nd Street NW,Bemidji,MN,56601,123.379,2,1
DIANE,BENNETT,39 6th Street NE,Bemidji,MN,56601,AMANDA,JACKSON,6 5th Street SW,Bemidji,MN,56601,71.9577,3,1
KEVIN,FLORES,1956 10th Street NW,Bemidji,MN,56601,STEPHEN,JOHNSON,1773 13th Avenue NW,Bemidji,MN,56601,63.1141,3,1
KAREN,DAVIS,1305 7th Street NE,Bemidji,MN,56601,TIMOTHY,WARD,199 5th Street SW,Bemidji,MN,56601,59.4084,2,1
VIRGINIA,SCOTT,1918 3rd Street SE,Bemidji,MN,56601,AMY,RAMIREZ,1157 3rd Avenue SE,Bemidji,MN,56601,128.124,2,1
RICHARD,BROWN,781 4th Street SE,Bemidji,MN,56601,MARIE,ROBINSON,126 6th Avenue SE,Bemidji,MN,56601,53.9404,2,1
